Origem,Timestamp,Socket Connection Test
Starmilk,2018-12-07 17:50:49,PASS
Starmilk,2018-12-07 17:45:49,PASS
Starmilk,2018-12-07 17:40:49,PASS
Starmilk,2018-12-07 17:35:49,PASS
Starmilk,2018-12-07 17:30:49,PASS
Starmilk,2018-12-07 17:25:49,PASS
Starmilk,2018-12-07 17:20:49,PASS
Starmilk,2018-12-07 17:15:49,PASS
Starmilk,2018-12-07 17:10:49,PASS
Starmilk,2018-12-07 17:05:49,PASS
Starmilk,2018-12-07 17:00:49,PASS
Starmilk,2018-12-07 16:55:49,PASS
Starmilk,2018-12-07 16:50:49,PASS
Starmilk,2018-12-07 16:45:49,PASS
Starmilk,2018-12-07 16:40:49,PASS
Starmilk,2018-12-07 16:35:49,PASS
Starmilk,2018-12-07 16:30:49,PASS
Starmilk,2018-12-07 16:25:49,PASS
Starmilk,2018-12-07 16:20:49,PASS
Starmilk,2018-12-07 16:15:49,PASS
Starmilk,2018-12-07 16:10:49,PASS
Starmilk,2018-12-07 16:05:49,PASS
Starmilk,2018-12-07 16:00:49,PASS
Starmilk,2018-12-07 15:55:49,PASS
Starmilk,2018-12-07 15:50:49,PASS
Starmilk,2018-12-07 15:45:49,PASS
Starmilk,2018-12-07 15:40:49,PASS
Starmilk,2018-12-07 15:35:49,PASS
Starmilk,2018-12-07 15:30:49,PASS
Starmilk,2018-12-07 15:25:49,PASS
Starmilk,2018-12-07 15:20:49,PASS
Starmilk,2018-12-07 15:15:49,PASS
Starmilk,2018-12-07 15:10:49,PASS
Starmilk,2018-12-07 15:05:49,PASS
Starmilk,2018-12-07 15:00:49,PASS
Starmilk,2018-12-07 14:55:49,PASS
Starmilk,2018-12-07 14:50:49,PASS
Starmilk,2018-12-07 14:45:49,PASS
Starmilk,2018-12-07 14:40:49,PASS
Starmilk,2018-12-07 14:35:49,PASS
Starmilk,2018-12-07 14:30:49,PASS
Starmilk,2018-12-07 14:25:49,PASS
Starmilk,2018-12-07 14:20:49,PASS
Starmilk,2018-12-07 14:15:49,PASS
Starmilk,2018-12-07 14:10:49,PASS
Starmilk,2018-12-07 14:05:49,PASS
Starmilk,2018-12-07 14:00:49,PASS
Starmilk,2018-12-07 13:55:49,PASS
Starmilk,2018-12-07 13:50:49,PASS
Starmilk,2018-12-07 13:45:49,PASS
Starmilk,2018-12-07 13:40:49,FAIL
Starmilk,2018-12-07 13:35:49,FAIL
Starmilk,2018-12-07 13:30:49,FAIL
Starmilk,2018-12-07 13:25:49,FAIL
Starmilk,2018-12-07 13:20:49,FAIL
Starmilk,2018-12-07 13:15:49,FAIL
Starmilk,2018-12-07 13:10:49,FAIL
Starmilk,2018-12-07 13:05:49,FAIL
Starmilk,2018-12-07 13:00:49,FAIL
Starmilk,2018-12-07 12:55:49,FAIL
Starmilk,2018-12-07 12:50:49,FAIL
Starmilk,2018-12-07 12:45:49,FAIL
Starmilk,2018-12-07 12:40:49,FAIL
Starmilk,2018-12-07 12:35:49,FAIL
Starmilk,2018-12-07 12:30:49,FAIL
Starmilk,2018-12-07 12:25:49,FAIL
Starmilk,2018-12-07 12:20:49,FAIL
Starmilk,2018-12-07 12:15:49,FAIL
Starmilk,2018-12-07 12:10:49,FAIL
Starmilk,2018-12-07 12:05:49,PASS
Starmilk,2018-12-07 12:00:49,PASS
Starmilk,2018-12-07 11:55:49,PASS
Starmilk,2018-12-07 11:50:49,PASS
Starmilk,2018-12-07 11:45:49,PASS
Starmilk,2018-12-07 11:40:49,PASS
Starmilk,2018-12-07 11:35:49,PASS
Starmilk,2018-12-07 11:30:49,PASS
Starmilk,2018-12-07 11:25:49,PASS
Starmilk,2018-12-07 11:20:49,PASS
Starmilk,2018-12-07 11:15:49,PASS
Starmilk,2018-12-07 11:10:49,PASS
Starmilk,2018-12-07 11:05:49,PASS
Starmilk,2018-12-07 11:00:49,PASS
Starmilk,2018-12-07 10:55:49,PASS
Starmilk,2018-12-07 10:50:49,PASS
Starmilk,2018-12-07 10:45:49,PASS
Starmilk,2018-12-07 10:40:49,PASS
Starmilk,2018-12-07 10:35:49,PASS
Starmilk,2018-12-07 10:30:49,PASS
Starmilk,2018-12-07 10:25:49,PASS
Starmilk,2018-12-07 10:20:49,PASS
Starmilk,2018-12-07 10:15:49,PASS
Starmilk,2018-12-07 10:10:49,PASS
Starmilk,2018-12-07 10:05:49,PASS
Starmilk,2018-12-07 10:00:49,FAIL
Starmilk,2018-12-07 09:55:49,PASS
Starmilk,2018-12-07 09:50:49,PASS
Starmilk,2018-12-07 09:45:49,PASS
Starmilk,2018-12-07 09:40:49,PASS
Starmilk,2018-12-07 09:35:49,PASS
Starmilk,2018-12-07 09:30:49,PASS
Starmilk,2018-12-07 09:25:49,PASS
Stein,2018-12-10 08:11:12,PASS
Stein,2018-12-10 08:06:12,PASS
Stein,2018-12-10 08:01:12,PASS
Stein,2018-12-10 07:56:12,PASS
Stein,2018-12-10 07:51:12,PASS
Stein,2018-12-10 07:46:12,PASS
Stein,2018-12-10 07:41:12,PASS
Stein,2018-12-10 07:36:12,PASS
Stein,2018-12-10 07:31:12,PASS
Stein,2018-12-10 07:26:12,FAIL
Stein,2018-12-10 07:21:12,PASS
Stein,2018-12-10 07:16:12,PASS
Stein,2018-12-10 07:11:12,PASS
Stein,2018-12-10 07:06:12,PASS
Stein,2018-12-10 07:01:12,PASS
Stein,2018-12-10 06:56:12,PASS
Stein,2018-12-10 06:51:12,PASS
Stein,2018-12-10 06:46:12,PASS
Stein,2018-12-10 06:41:12,PASS
Stein,2018-12-10 06:36:12,PASS
Stein,2018-12-10 06:31:12,PASS
Stein,2018-12-10 06:26:12,PASS
Stein,2018-12-10 06:21:12,PASS
Stein,2018-12-10 06:16:12,PASS
Stein,2018-12-10 06:11:12,PASS
Stein,2018-12-10 06:06:12,PASS
Stein,2018-12-10 06:01:12,PASS
Stein,2018-12-10 05:56:12,PASS
Stein,2018-12-10 05:51:12,PASS
Stein,2018-12-10 05:46:12,PASS
Stein,2018-12-10 05:41:12,PASS
Stein,2018-12-10 05:36:12,PASS
Stein,2018-12-10 05:31:12,PASS
Stein,2018-12-10 05:26:12,PASS
Stein,2018-12-10 05:21:12,PASS
Stein,2018-12-10 05:16:12,PASS
Stein,2018-12-10 05:11:12,PASS
Stein,2018-12-10 05:06:12,PASS
Stein,2018-12-10 05:01:12,PASS
Stein,2018-12-10 04:56:12,PASS
Stein,2018-12-10 04:51:12,PASS
Stein,2018-12-10 04:46:12,PASS
Stein,2018-12-10 04:41:12,PASS
Stein,2018-12-10 04:36:12,PASS
Stein,2018-12-10 04:31:12,PASS
Stein,2018-12-10 04:26:12,PASS
Stein,2018-12-10 04:21:12,PASS
Stein,2018-12-10 04:16:12,PASS
Stein,2018-12-10 04:11:12,PASS
Stein,2018-12-10 04:06:12,PASS
Stein,2018-12-10 04:01:12,PASS
Stein,2018-12-10 03:56:12,PASS
Stein,2018-12-10 03:51:12,PASS
Stein,2018-12-10 03:46:12,PASS
Stein,2018-12-10 03:41:12,PASS
Stein,2018-12-10 03:36:12,PASS
Stein,2018-12-10 03:31:12,PASS
Stein,2018-12-10 03:26:12,PASS
Stein,2018-12-10 03:21:12,PASS
Stein,2018-12-10 03:16:12,PASS
Stein,2018-12-10 03:11:12,PASS
Stein,2018-12-10 03:06:12,PASS
Stein,2018-12-10 03:01:12,PASS
Stein,2018-12-10 02:56:12,PASS
Stein,2018-12-10 02:51:12,PASS
Stein,2018-12-10 02:46:12,PASS
Stein,2018-12-10 02:41:12,PASS
Stein,2018-12-10 02:36:12,PASS
Stein,2018-12-10 02:31:12,PASS
Stein,2018-12-10 02:26:12,PASS
Stein,2018-12-10 02:21:12,PASS
Stein,2018-12-10 02:16:12,PASS
Stein,2018-12-10 02:11:12,PASS
Stein,2018-12-10 02:06:12,PASS
Stein,2018-12-10 02:01:12,PASS
Stein,2018-12-10 01:56:12,PASS
Stein,2018-12-10 01:51:12,PASS
Stein,2018-12-10 01:46:12,PASS
Stein,2018-12-10 01:41:12,PASS
Stein,2018-12-10 01:36:12,PASS
Stein,2018-12-10 01:31:12,PASS
Stein,2018-12-10 01:26:12,PASS
Stein,2018-12-10 01:21:12,PASS
Stein,2018-12-10 01:16:12,PASS
Stein,2018-12-10 01:11:12,PASS
Stein,2018-12-10 01:06:12,PASS
Stein,2018-12-10 01:01:12,PASS
Stein,2018-12-10 00:56:12,PASS
Stein,2018-12-10 00:51:12,PASS
Stein,2018-12-10 00:46:12,PASS
Stein,2018-12-10 00:41:12,PASS
Stein,2018-12-10 00:36:12,PASS
Stein,2018-12-10 00:31:12,PASS
Stein,2018-12-10 00:26:12,PASS
Stein,2018-12-10 00:21:12,PASS
Stein,2018-12-10 00:16:12,PASS
Stein,2018-12-10 00:11:12,PASS
Stein,2018-12-10 00:06:12,PASS
Stein,2018-12-10 00:01:12,PASS
Stein,2018-12-09 23:56:12,PASS
Stein,2018-12-09 23:51:12,PASS
Stein,2018-12-09 23:46:12,PASS
Stein,2018-12-09 23:41:12,PASS
Stein,2018-12-09 23:36:12,PASS
Stein,2018-12-09 23:31:12,PASS
Stein,2018-12-09 23:26:12,PASS
Stein,2018-12-09 23:21:12,PASS
Stein,2018-12-09 23:16:12,PASS
Stein,2018-12-09 23:11:12,PASS
Stein,2018-12-09 23:06:12,PASS
Stein,2018-12-09 23:01:12,PASS
Stein,2018-12-09 22:56:12,PASS
Stein,2018-12-09 22:51:12,PASS
Stein,2018-12-09 22:46:12,PASS
Stein,2018-12-09 22:41:12,PASS
Stein,2018-12-09 22:36:12,PASS
Stein,2018-12-09 22:31:12,PASS
Stein,2018-12-09 22:26:12,PASS
Stein,2018-12-09 22:21:12,PASS
Stein,2018-12-09 22:16:12,PASS
Stein,2018-12-09 22:11:12,PASS
Stein,2018-12-09 22:06:12,PASS
Stein,2018-12-09 22:01:12,PASS
Stein,2018-12-09 21:56:12,PASS
Stein,2018-12-09 21:51:12,PASS
Stein,2018-12-09 21:46:12,PASS
Stein,2018-12-09 21:41:12,PASS
Stein,2018-12-09 21:36:12,PASS
Stein,2018-12-09 21:31:12,PASS
Stein,2018-12-09 21:26:12,PASS
Stein,2018-12-09 21:21:12,PASS
Stein,2018-12-09 21:16:12,PASS
Stein,2018-12-09 21:11:12,PASS
Stein,2018-12-09 21:06:12,PASS
Stein,2018-12-09 21:01:12,PASS
Stein,2018-12-09 20:56:12,PASS
Stein,2018-12-09 20:51:12,PASS
Stein,2018-12-09 20:46:12,PASS
Stein,2018-12-09 20:41:12,PASS
Stein,2018-12-09 20:36:12,PASS
Stein,2018-12-09 20:31:12,PASS
Stein,2018-12-09 20:26:12,PASS
Stein,2018-12-09 20:21:12,PASS
Stein,2018-12-09 20:16:12,PASS
Stein,2018-12-09 20:11:12,PASS
Stein,2018-12-09 20:06:12,PASS
Stein,2018-12-09 20:01:12,PASS
Stein,2018-12-09 19:56:12,PASS
Stein,2018-12-09 19:51:12,PASS
Stein,2018-12-09 19:46:12,PASS
Stein,2018-12-09 19:41:12,PASS
Stein,2018-12-09 19:36:12,PASS
Stein,2018-12-09 19:31:12,PASS
Stein,2018-12-09 19:26:12,PASS
Stein,2018-12-09 19:21:12,PASS
Stein,2018-12-09 19:16:12,PASS
Stein,2018-12-09 19:11:12,PASS
Stein,2018-12-09 19:06:12,PASS
Stein,2018-12-09 19:01:12,PASS
Stein,2018-12-09 18:56:12,PASS
Stein,2018-12-09 18:51:12,PASS
Stein,2018-12-09 18:46:12,PASS
Stein,2018-12-09 18:41:12,PASS
Stein,2018-12-09 18:36:12,PASS
Stein,2018-12-09 18:31:12,PASS
Stein,2018-12-09 18:26:12,PASS
Stein,2018-12-09 18:21:12,PASS
Stein,2018-12-09 18:16:12,PASS
Stein,2018-12-09 18:11:12,PASS
Stein,2018-12-09 18:06:12,PASS
Stein,2018-12-09 18:01:12,PASS
Stein,2018-12-09 17:56:12,PASS
Stein,2018-12-09 17:51:12,PASS
Stein,2018-12-09 17:46:12,PASS
Stein,2018-12-09 17:41:12,PASS
Stein,2018-12-09 17:36:12,PASS
Stein,2018-12-09 17:31:12,PASS
Stein,2018-12-09 17:26:12,PASS
Stein,2018-12-09 17:21:12,PASS
Stein,2018-12-09 17:16:12,PASS
Stein,2018-12-09 17:11:12,PASS
Stein,2018-12-09 17:06:12,PASS
Stein,2018-12-09 17:01:12,PASS
Stein,2018-12-09 16:56:12,PASS
Stein,2018-12-09 16:51:12,PASS
Stein,2018-12-09 16:46:12,PASS
Stein,2018-12-09 16:41:12,PASS
Stein,2018-12-09 16:36:12,PASS
Stein,2018-12-09 16:31:12,PASS
Stein,2018-12-09 16:26:12,PASS
Stein,2018-12-09 16:21:12,PASS
Stein,2018-12-09 16:16:12,PASS
Stein,2018-12-09 16:11:12,PASS
Stein,2018-12-09 16:06:12,PASS
Stein,2018-12-09 16:01:12,PASS
Stein,2018-12-09 15:56:12,PASS
Stein,2018-12-09 15:51:12,PASS
Stein,2018-12-09 15:46:12,PASS
Stein,2018-12-09 15:41:12,PASS
Stein,2018-12-09 15:36:12,PASS
Stein,2018-12-09 15:31:12,PASS
Stein,2018-12-09 15:26:12,PASS
Stein,2018-12-09 15:21:12,PASS
Stein,2018-12-09 15:16:12,PASS
Stein,2018-12-09 15:11:12,PASS
Stein,2018-12-09 15:06:12,PASS
Stein,2018-12-09 15:01:12,PASS
Stein,2018-12-09 14:56:12,PASS
Stein,2018-12-09 14:51:12,PASS
Stein,2018-12-09 14:46:12,PASS
Stein,2018-12-09 14:41:12,PASS
Stein,2018-12-09 14:36:12,PASS
Stein,2018-12-09 14:31:12,PASS
Stein,2018-12-09 14:26:12,PASS
Stein,2018-12-09 14:21:12,PASS
Stein,2018-12-09 14:16:12,PASS
Stein,2018-12-09 14:11:12,PASS
Stein,2018-12-09 14:06:12,PASS
Stein,2018-12-09 14:01:12,PASS
Stein,2018-12-09 13:56:12,PASS
Stein,2018-12-09 13:51:12,PASS
Stein,2018-12-09 13:46:12,PASS
Stein,2018-12-09 13:41:12,PASS
Stein,2018-12-09 13:36:12,PASS
Stein,2018-12-09 13:31:12,PASS
Stein,2018-12-09 13:26:12,PASS
Stein,2018-12-09 13:21:12,PASS
Stein,2018-12-09 13:16:12,PASS
Stein,2018-12-09 13:11:12,PASS
Stein,2018-12-09 13:06:12,PASS
Stein,2018-12-09 13:01:12,PASS
Stein,2018-12-09 12:56:12,PASS
Stein,2018-12-09 12:51:12,PASS
Stein,2018-12-09 12:46:12,PASS
Stein,2018-12-09 12:41:12,PASS
Stein,2018-12-09 12:36:12,PASS
Stein,2018-12-09 12:31:12,PASS
Stein,2018-12-09 12:26:12,PASS
Stein,2018-12-09 12:21:12,PASS
Stein,2018-12-09 12:16:12,PASS
Stein,2018-12-09 12:11:12,PASS
Stein,2018-12-09 12:06:12,PASS
Stein,2018-12-09 12:01:12,PASS
Stein,2018-12-09 11:56:12,PASS
Stein,2018-12-09 11:51:12,PASS
Stein,2018-12-09 11:46:12,PASS
Stein,2018-12-09 11:41:12,PASS
Stein,2018-12-09 11:36:12,PASS
Stein,2018-12-09 11:31:12,PASS
Stein,2018-12-09 11:26:12,PASS
Stein,2018-12-09 11:21:12,PASS
Stein,2018-12-09 11:16:12,PASS
Stein,2018-12-09 11:11:12,PASS
Stein,2018-12-09 11:06:12,PASS
Stein,2018-12-09 11:01:12,PASS
Stein,2018-12-09 10:56:12,PASS
Stein,2018-12-09 10:51:12,PASS
Stein,2018-12-09 10:46:12,PASS
Stein,2018-12-09 10:41:12,PASS
Stein,2018-12-09 10:36:12,PASS
Stein,2018-12-09 10:31:12,PASS
Stein,2018-12-09 10:26:12,PASS
Stein,2018-12-09 10:21:12,PASS
Stein,2018-12-09 10:16:12,PASS
Stein,2018-12-09 10:11:12,PASS
Stein,2018-12-09 10:06:12,PASS
Stein,2018-12-09 10:01:12,PASS
Stein,2018-12-09 09:56:12,PASS
Stein,2018-12-09 09:51:12,PASS
Stein,2018-12-09 09:46:12,PASS
Stein,2018-12-09 09:41:12,PASS
Stein,2018-12-09 09:36:12,PASS
Stein,2018-12-09 09:31:12,PASS
Stein,2018-12-09 09:26:12,PASS
Stein,2018-12-09 09:21:12,PASS
Stein,2018-12-09 09:16:12,PASS
Stein,2018-12-09 09:11:12,PASS
Stein,2018-12-09 09:06:12,PASS
Stein,2018-12-09 09:01:12,PASS
Stein,2018-12-09 08:56:12,PASS
Stein,2018-12-09 08:51:12,PASS
Stein,2018-12-09 08:46:12,PASS
Stein,2018-12-09 08:41:12,PASS
Stein,2018-12-09 08:36:12,PASS
Stein,2018-12-09 08:31:12,PASS
Stein,2018-12-09 08:26:12,PASS
Stein,2018-12-09 08:21:12,PASS
Stein,2018-12-09 08:16:12,PASS
Stein,2018-12-09 08:11:12,PASS
Stein,2018-12-09 08:06:12,PASS
Stein,2018-12-09 08:01:12,PASS
Stein,2018-12-09 07:56:12,PASS
Stein,2018-12-09 07:51:12,PASS
Stein,2018-12-09 07:46:12,PASS
Stein,2018-12-09 07:41:12,PASS
Stein,2018-12-09 07:36:12,PASS
Stein,2018-12-09 07:31:12,PASS
Stein,2018-12-09 07:26:12,PASS
Stein,2018-12-09 07:21:12,PASS
Stein,2018-12-09 07:16:12,PASS
Stein,2018-12-09 07:11:12,PASS
Stein,2018-12-09 07:06:12,PASS
Stein,2018-12-09 07:01:12,PASS
Stein,2018-12-09 06:56:12,PASS
Stein,2018-12-09 06:51:12,PASS
Stein,2018-12-09 06:46:12,PASS
Stein,2018-12-09 06:41:12,PASS
Stein,2018-12-09 06:36:12,PASS
Stein,2018-12-09 06:31:12,PASS
Stein,2018-12-09 06:26:12,PASS
Stein,2018-12-09 06:21:12,PASS
Stein,2018-12-09 06:16:12,PASS
Stein,2018-12-09 06:11:12,PASS
Stein,2018-12-09 06:06:12,PASS
Stein,2018-12-09 06:01:12,PASS
Stein,2018-12-09 05:56:12,PASS
Stein,2018-12-09 05:51:12,PASS
Stein,2018-12-09 05:46:12,PASS
Stein,2018-12-09 05:41:12,PASS
Stein,2018-12-09 05:36:12,PASS
Stein,2018-12-09 05:31:12,PASS
Stein,2018-12-09 05:26:12,PASS
Stein,2018-12-09 05:21:12,PASS
Stein,2018-12-09 05:16:12,PASS
Stein,2018-12-09 05:11:12,PASS
Stein,2018-12-09 05:06:12,PASS
Stein,2018-12-09 05:01:12,PASS
Stein,2018-12-09 04:56:12,PASS
Stein,2018-12-09 04:51:12,PASS
Stein,2018-12-09 04:46:12,PASS
Stein,2018-12-09 04:41:12,PASS
Stein,2018-12-09 04:36:12,PASS
Stein,2018-12-09 04:31:12,PASS
Stein,2018-12-09 04:26:12,PASS
Stein,2018-12-09 04:21:12,PASS
Stein,2018-12-09 04:16:12,PASS
Stein,2018-12-09 04:11:12,PASS
Stein,2018-12-09 04:06:12,PASS
Stein,2018-12-09 04:01:12,PASS
Stein,2018-12-09 03:56:12,PASS
Stein,2018-12-09 03:51:12,PASS
Stein,2018-12-09 03:46:12,PASS
Stein,2018-12-09 03:41:12,PASS
Stein,2018-12-09 03:36:12,PASS
Stein,2018-12-09 03:31:12,PASS
Stein,2018-12-09 03:26:12,PASS
Stein,2018-12-09 03:21:12,PASS
Stein,2018-12-09 03:16:12,PASS
Stein,2018-12-09 03:11:12,PASS
Stein,2018-12-09 03:06:12,PASS
Stein,2018-12-09 03:01:12,PASS
Stein,2018-12-09 02:56:12,PASS
Stein,2018-12-09 02:51:12,PASS
Stein,2018-12-09 02:46:12,PASS
Stein,2018-12-09 02:41:12,PASS
Stein,2018-12-09 02:36:12,PASS
Stein,2018-12-09 02:31:12,PASS
Stein,2018-12-09 02:26:12,PASS
Stein,2018-12-09 02:21:12,PASS
Stein,2018-12-09 02:16:12,PASS
Stein,2018-12-09 02:11:12,PASS
Stein,2018-12-09 02:06:12,PASS
Stein,2018-12-09 02:01:12,PASS
Stein,2018-12-09 01:56:12,PASS
Stein,2018-12-09 01:51:12,PASS
Stein,2018-12-09 01:46:12,PASS
Stein,2018-12-09 01:41:12,PASS
Stein,2018-12-09 01:36:12,PASS
Stein,2018-12-09 01:31:12,PASS
Stein,2018-12-09 01:26:12,PASS
Stein,2018-12-09 01:21:12,PASS
Stein,2018-12-09 01:16:12,PASS
Stein,2018-12-09 01:11:12,PASS
Stein,2018-12-09 01:06:12,PASS
Stein,2018-12-09 01:01:12,PASS
Stein,2018-12-09 00:56:12,PASS
Stein,2018-12-09 00:51:12,PASS
Stein,2018-12-09 00:46:12,PASS
Stein,2018-12-09 00:41:12,PASS
Stein,2018-12-09 00:36:12,PASS
Stein,2018-12-09 00:31:12,PASS
Stein,2018-12-09 00:26:12,PASS
Stein,2018-12-09 00:21:12,PASS
Stein,2018-12-09 00:16:12,PASS
Stein,2018-12-09 00:11:12,PASS
Stein,2018-12-09 00:06:12,PASS
Stein,2018-12-09 00:01:12,PASS
Stein,2018-12-08 23:56:12,PASS
Stein,2018-12-08 23:51:12,PASS
Stein,2018-12-08 23:46:12,PASS
Stein,2018-12-08 23:41:12,PASS
Stein,2018-12-08 23:36:12,PASS
Stein,2018-12-08 23:31:12,PASS
Stein,2018-12-08 23:26:12,PASS
Stein,2018-12-08 23:21:12,PASS
Stein,2018-12-08 23:16:12,PASS
Stein,2018-12-08 23:11:12,PASS
Stein,2018-12-08 23:06:12,PASS
Stein,2018-12-08 23:01:12,PASS
Stein,2018-12-08 22:56:12,PASS
Stein,2018-12-08 22:51:12,PASS
Stein,2018-12-08 22:46:12,PASS
Stein,2018-12-08 22:41:12,PASS
Stein,2018-12-08 22:36:12,PASS
Stein,2018-12-08 22:31:12,PASS
Stein,2018-12-08 22:26:12,PASS
Stein,2018-12-08 22:21:12,FAIL
Stein,2018-12-08 22:16:12,PASS
Stein,2018-12-08 22:11:12,PASS
Stein,2018-12-08 22:06:12,PASS
Stein,2018-12-08 22:01:12,PASS
Stein,2018-12-08 21:56:12,PASS
Stein,2018-12-08 21:51:12,PASS
Stein,2018-12-08 21:46:12,PASS
Stein,2018-12-08 21:41:12,PASS
Stein,2018-12-08 21:36:12,PASS
Stein,2018-12-08 21:31:12,PASS
Stein,2018-12-08 21:26:12,PASS
Stein,2018-12-08 21:21:12,PASS
Stein,2018-12-08 21:16:12,PASS
Stein,2018-12-08 21:11:12,PASS
Stein,2018-12-08 21:06:12,PASS
Stein,2018-12-08 21:01:12,PASS
Stein,2018-12-08 20:56:12,PASS
Stein,2018-12-08 20:51:12,PASS
Stein,2018-12-08 20:46:12,PASS
Stein,2018-12-08 20:41:12,PASS
Stein,2018-12-08 20:36:12,PASS
Stein,2018-12-08 20:31:12,PASS
Stein,2018-12-08 20:26:12,PASS
Stein,2018-12-08 20:21:12,PASS
Stein,2018-12-08 20:16:12,PASS
Stein,2018-12-08 20:11:12,PASS
Stein,2018-12-08 20:06:12,PASS
Stein,2018-12-08 20:01:12,PASS
Stein,2018-12-08 19:56:12,PASS
Stein,2018-12-08 19:51:12,PASS
Stein,2018-12-08 19:46:12,PASS
Stein,2018-12-08 19:41:12,PASS
Stein,2018-12-08 19:36:12,PASS
Stein,2018-12-08 19:31:12,PASS
Stein,2018-12-08 19:26:12,PASS
Stein,2018-12-08 19:21:12,PASS
Stein,2018-12-08 19:16:12,PASS
Stein,2018-12-08 19:11:12,PASS
Stein,2018-12-08 19:06:12,PASS
Stein,2018-12-08 19:01:12,PASS
Stein,2018-12-08 18:56:12,PASS
Stein,2018-12-08 18:51:12,PASS
Stein,2018-12-08 18:46:12,PASS
Stein,2018-12-08 18:41:12,PASS
Stein,2018-12-08 18:36:12,PASS
Stein,2018-12-08 18:31:12,PASS
Stein,2018-12-08 18:26:12,PASS
Stein,2018-12-08 18:21:12,PASS
Stein,2018-12-08 18:16:12,PASS
Stein,2018-12-08 18:11:12,PASS
Stein,2018-12-08 18:06:12,PASS
Stein,2018-12-08 18:01:12,PASS
Stein,2018-12-08 17:56:12,PASS
Stein,2018-12-08 17:51:12,PASS
Stein,2018-12-08 17:46:12,PASS
Stein,2018-12-08 17:41:12,PASS
Stein,2018-12-08 17:36:12,PASS
Stein,2018-12-08 17:31:12,PASS
Stein,2018-12-08 17:26:12,PASS
Stein,2018-12-08 17:21:12,PASS
Stein,2018-12-08 17:16:12,PASS
Stein,2018-12-08 17:11:12,PASS
Stein,2018-12-08 17:06:12,PASS
Stein,2018-12-08 17:01:12,PASS
Stein,2018-12-08 16:56:12,PASS
Stein,2018-12-08 16:51:12,PASS
Stein,2018-12-08 16:46:12,PASS
Stein,2018-12-08 16:41:12,PASS
Stein,2018-12-08 16:36:12,PASS
Stein,2018-12-08 16:31:12,PASS
Stein,2018-12-08 16:26:12,PASS
Stein,2018-12-08 16:21:12,PASS
Stein,2018-12-08 16:16:12,PASS
Stein,2018-12-08 16:11:12,PASS
Stein,2018-12-08 16:06:12,PASS
Stein,2018-12-08 16:01:12,PASS
Stein,2018-12-08 15:56:12,PASS
Stein,2018-12-08 15:51:12,PASS
Stein,2018-12-08 15:46:12,PASS
Stein,2018-12-08 15:41:12,PASS
Stein,2018-12-08 15:36:12,PASS
Stein,2018-12-08 15:31:12,PASS
Stein,2018-12-08 15:26:12,PASS
Stein,2018-12-08 15:21:12,PASS
Stein,2018-12-08 15:16:12,PASS
Stein,2018-12-08 15:11:12,PASS
Stein,2018-12-08 15:06:12,PASS
Stein,2018-12-08 15:01:12,PASS
Stein,2018-12-08 14:56:12,PASS
Stein,2018-12-08 14:51:12,PASS
Stein,2018-12-08 14:46:12,PASS
Stein,2018-12-08 14:41:12,PASS
Stein,2018-12-08 14:36:12,PASS
Stein,2018-12-08 14:31:12,PASS
Stein,2018-12-08 14:26:12,PASS
Stein,2018-12-08 14:21:12,PASS
Stein,2018-12-08 14:16:12,PASS
Stein,2018-12-08 14:11:12,PASS
Stein,2018-12-08 14:06:12,PASS
Stein,2018-12-08 14:01:12,PASS
Stein,2018-12-08 13:56:12,PASS
Stein,2018-12-08 13:51:12,PASS
Stein,2018-12-08 13:46:12,PASS
Stein,2018-12-08 13:41:12,PASS
Stein,2018-12-08 13:36:12,FAIL
Stein,2018-12-08 13:31:12,PASS
Stein,2018-12-08 13:26:12,PASS
Stein,2018-12-08 13:21:12,PASS
Stein,2018-12-08 13:16:12,PASS
Stein,2018-12-08 13:11:12,PASS
Stein,2018-12-08 13:06:12,PASS
Stein,2018-12-08 13:01:12,PASS
Stein,2018-12-08 12:56:12,PASS
Stein,2018-12-08 12:51:12,PASS
Stein,2018-12-08 12:46:12,PASS
Stein,2018-12-08 12:41:12,PASS
Stein,2018-12-08 12:36:12,PASS
Stein,2018-12-08 12:31:12,PASS
Stein,2018-12-08 12:26:12,PASS
Stein,2018-12-08 12:21:12,PASS
Stein,2018-12-08 12:16:12,PASS
Stein,2018-12-08 12:11:12,PASS
Stein,2018-12-08 12:06:12,PASS
Stein,2018-12-08 12:01:12,PASS
Stein,2018-12-08 11:56:12,PASS
Stein,2018-12-08 11:51:12,PASS
Stein,2018-12-08 11:46:12,PASS
Stein,2018-12-08 11:41:12,PASS
Stein,2018-12-08 11:36:12,PASS
Stein,2018-12-08 11:31:12,PASS
Stein,2018-12-08 11:26:12,PASS
Stein,2018-12-08 11:21:12,PASS
Stein,2018-12-08 11:16:12,PASS
Stein,2018-12-08 11:11:12,PASS
Stein,2018-12-08 11:06:12,PASS
Stein,2018-12-08 11:01:12,PASS
Stein,2018-12-08 10:56:12,PASS
Stein,2018-12-08 10:51:12,PASS
Stein,2018-12-08 10:46:12,PASS
Stein,2018-12-08 10:41:12,PASS
Stein,2018-12-08 10:36:12,PASS
Stein,2018-12-08 10:31:12,PASS
Stein,2018-12-08 10:26:12,PASS
Stein,2018-12-08 10:21:12,PASS
Stein,2018-12-08 10:16:12,PASS
